8.3 (D)(3DRel)	Time
0.00432712	601924.2538
0.004299106	601958.9098
0.004275327	601998.6361
0.004264056	602044.2518
0.004248483	602077.9969
0.004219431	602118.2059
0.004199228	602157.9892
0.004187334	602198.245
0.00417319	602245.2685
0.004175277	602278.7108
0.004097953	602318.4658
0.004065608	602358.1628
0.004054268	602397.9973
0.004058028	602438.4184
0.004049834	602478.8493
0.004055857	602518.2634
0.004056909	602558.6026
0.004043634	602598.1977
0.004022702	602638.6876
0.003984355	602678.5864
0.003966707	602719.7448
0.003941028	602758.7772
0.003932144	602798.264
0.003920424	602840.3533
0.003936617	602877.5766
0.003936592	602918.1947
0.003875449	602964.5535
0.003844321	602997.3439
0.003819269	603039.8769
0.003789821	603077.4264
0.003750853	603118.3405
0.003726647	603158.8591
0.003709177	603198.6848
0.00367672	603239.2766
0.003659628	603278.6942
0.003602037	603318.4
0.003460827	603358.4641
0.003349912	603397.7881
0.003289983	603438.9465
0.003144534	603477.8326
0.003114721	603519.0641
0.003126139	603558.4237
0.003173746	603597.9329
0.003180607	603638.5423
0.003287857	603678.1939
0.00332546	603718.7111
0.003483689	603758.608
0.003573256	603798.3986
0.003683061	603839.4912
0.003811084	603878.74
0.003871501	603924.3582
0.004010439	603957.8619
0.004091391	603998.0968
0.004161282	604044.7657
0.004220768	604077.6795
0.004287273	604118.0021
0.004325577	604160.7443
0.004368969	604197.5745
0.004395537	604239.6496
0.004384476	604278.133
0.004365462	604317.8641
0.004338454	604366.0447
0.004338954	604398.0934
0.004292815	604439.5687
0.004274364	604478.0349
0.004203496	604519.0987
0.004198725	604558.4632
0.004170633	604597.9027
0.004080628	604639.124
0.003719913	604679.4603
0.003610483	604718.1684
0.0034934	604758.6597
0.003492443	604798.9252
0.003640235	604839.7545
0.003922172	604879.0126
0.004015006	604918.2942
0.004045697	604959.1137
0.004089622	604998.3133
0.00417631	605039.4653
0.004302745	605082.621
0.00427194	605117.6593
0.004257935	605159.0649
0.004284863	605197.654
0.00431634	605238.08
0.00432422	605282.917
0.004339835	605317.6646
0.004323861	605359.2419
0.004328526	605397.6379
0.004336149	605440.779
0.004378888	605478.4562
0.004415998	605525.5099
0.004445654	605558.3413
0.004447066	605597.9875
0.004457745	605638.4691
0.004465978	605678.0237
0.004537172	605723.261
0.004576932	605758.8791
0.004610304	605798.1763
0.004648032	605838.8597
0.004674661	605878.999
0.004709054	605922.2921
0.004747091	605960.0767
0.004771263	605998.2528
0.004773416	606041.2417
0.004793884	606077.599
0.00482422	606117.8938
0.004852598	606158.3242
0.004840079	606197.4814
0.004810195	606241.4797
0.004781805	606277.9867
0.004744665	606317.7315
0.00471482	606358.2574
0.004710175	606398.6141
0.004675524	606439.1552
0.004596222	606479.2706
0.004572497	606517.8987
0.004525126	606558.5236
0.004492013	606604.6226
0.00445852	606639.0036
0.004413092	606678.4753
0.004387257	606718.1727
0.004356857	606759.3336
0.004361606	606798.1802
0.004373151	606838.8568
0.004363555	606878.2339
0.004435822	606918.7199
0.004436703	606966.8097
0.004460895	606998.2655
0.004480295	607038.907
0.004465311	607085.6784
0.004480963	607117.4194
0.00451462	607159.0615
0.004543516	607203.6932
0.004597805	607238.8875
0.004623675	607277.8423
0.00463911	607318.2235
0.004636605	607359.297
0.004653064	607398.8955
0.004661547	607445.5347
0.004655722	607480.4092
0.00464574	607517.8699
0.004625859	607559.3926
0.004607279	607597.7447
0.004556348	607638.6671
0.004451504	607685.7052
0.004240935	607721.1926
0.004084191	607759.6481
0.004009039	607798.4035
0.003960312	607838.7612
0.004167618	607887.1675
0.00437037	607918.2756
0.004516585	607959.6495
0.004647905	607998.2635
0.004698514	608039.1674
0.00484031	608082.7965
0.004870174	608117.5281
0.004944238	608158.9464
0.004878559	608198.4454
0.004905582	608238.6178
0.004822249	608278.229
0.004820833	608317.5505
0.004799251	608366.5308
0.004829018	608397.6794
0.004881806	608439.6867
0.005150557	608485.7427
0.005422671	608517.6564
0.005558736	608560.1806
0.005690273	608598.8794
0.005762709	608638.632
0.00589974	608685.1405
0.005903715	608718.0703
0.005931525	608758.629
0.005885441	608798.7541
0.005879767	608839.6852
0.005818543	608879.0648
0.005908696	608926.0653
0.006013512	608959.5135
0.006055359	608998.7868
0.0060715	609038.7788
0.006083647	609078.2992
0.00610427	609118.7125
0.00611218	609158.7718
0.006122197	609197.4941
0.006138337	609242.0897
0.006151258	609277.6629
0.006166726	609318.5209
0.006244381	609358.213
0.006254995	609397.5458
0.006277739	609438.77
0.006295842	609477.6088
0.006278905	609518.0942
0.006190687	609558.2057
0.005957974	609607.8725
0.005670834	609639.3922
0.005683378	609678.4124
0.005558972	609724.029
0.005509088	609758.2418
0.005514541	609798.0451
0.005590123	609843.6525
0.005680836	609878.5357
0.005666331	609918.0211
0.005588958	609959.4604
0.00551464	609998.0943
0.005414213	610039.3298
0.005392638	610079.4076
0.005302983	610118.5619
0.005303619	610158.8557
0.005221049	610197.259
0.005080393	610238.1229
0.00471329	610284.3579
0.004597891	610317.4325
0.004575776	610358.0029
0.004597795	610397.4716
0.004573996	610438.4511
0.004439791	610478.8064
0.004374263	610524.7868
0.004297562	610558.1306
0.004210745	610597.7579
0.004075755	610644.5936
0.004070206	610678.3129
0.004054091	610717.9577
0.004029639	610766.4299
0.004028305	610798.5966
0.004024892	610838.5554
0.004017251	610878.0696
0.003988453	610920.8712
0.004041338	610958.5407
0.004063143	611006.5999
0.004039951	611038.7685
0.0040609	611079.1292
0.004060535	611118.7077
0.004062611	611159.6281
0.004031225	611198.3825
0.004017074	611244.7414
0.003991249	611277.6205
0.003888622	611318.5775
0.0038602	611357.976
0.003822263	611397.5399
0.003758432	611438.6339
0.003704205	611478.2032
0.003667067	611517.6583
0.003657423	611558.2067
0.003638463	611602.9876
0.003625577	611638.7412
0.003607598	611678.2612
0.003622377	611724.4513
0.003632057	611758.4963
0.003632646	611797.891
0.003663472	611838.453
0.00372277	611878.8473
0.00378106	611918.1484
0.003846121	611959.8612
0.003865375	611997.9637
0.00389862	612038.7339
0.003983228	612086.4922
0.004029826	612118.0645
0.004099939	612159.5603
0.004145182	612204.4875
0.004302975	612239.2444
0.00443941	612280.3819
0.00449637	612317.415
0.004626578	612358.1735
0.004696246	612397.635
0.004745832	612445.7341
0.004800469	612477.6073
0.004847227	612518.0967
0.004897045	612564.1644
0.004883011	612598.2952
0.004858813	612639.9052
0.004836279	612686.6609
0.004822844	612718.3
0.004776949	612759.2438
0.004693905	612799.5123
0.004679761	612838.2619
0.00464239	612879.3023
0.00458646	612918.3049
0.004457369	612959.1278
0.004402296	612999.3524
0.004315274	613044.5044
0.004261807	613079.0024
0.004165013	613119.8731
0.004165013	613159.259
0.003981373	613198.5678
0.003923518	613239.677
0.003906151	613278.6947
0.0038215	613327.9987
0.003768578	613357.7069
0.00371931	613397.3575
0.003680072	613438.3389
0.003635912	613479.4724
0.003605965	613517.8163
0.003552946	613563.8479
0.003516971	613598.4835
0.003475328	613638.9938
0.003424386	613678.586
0.003327891	613719.2319
0.003236382	613759.3224
0.003165108	613798.3679
0.003122078	613838.5949
0.003081943	613884.7914
0.003056398	613919.1675
0.003034048	613958.9171
0.002978969	613998.4844
0.002926407	614039.5009
0.002904556	614078.8595
0.002827676	614127.2951
0.002755956	614159.1517
0.002696177	614198.6683
0.002635014	614243.9514
0.002632877	614279.393
0.00262413	614319.7048
0.002624132	614362.1954
0.002677663	614398.4444
0.002767613	614438.5008
0.002834708	614483.8903
0.002875055	614517.6481
0.002947453	614559.4389
0.003247382	614599.35
0.003332378	614639.0094
0.003465163	614683.7869
0.003526414	614717.7163
0.003576275	614758.0502
0.003674032	614799.0496
0.00370164	614838.8485
0.00372843	614881.9661
0.00374657	614918.7813
0.003778014	614959.2882
0.003804104	614998.3235
0.003835979	615039.1011
0.003915157	615078.899
0.004108339	615125.3266
0.004224372	615158.6236
0.004346166	615199.3704
0.00445626	615238.3414
0.004566786	615280.0186
0.004710504	615325.4207
0.004747207	615358.9011
0.004874299	615398.5829
0.004995053	615445.4908
0.004996588	615477.8375
0.005044692	615518.5458
0.005068203	615557.8502
0.005054842	615598.559
0.005005714	615637.3978
0.004966675	615679.41
0.004934708	615720.3368
0.004885206	615758.2013
0.004821573	615798.0402
0.004816671	615838.0054
0.004818586	615879.2818
0.004803448	615918.6628
0.004795003	615964.672
0.004797684	615998.3367
0.004781911	616039.5921
0.004762464	616079.2189
0.004747367	616117.9041
0.004693278	616158.9235
0.00465228	616200.1911
0.004601745	616239.4604
0.004575801	616284.8577
0.004534255	616318.2839
0.004492201	616358.7606
0.00441709	616400.6865
0.004254569	616439.6916
0.004071724	616477.4956
0.003913943	616518.5346
0.003834025	616557.762
0.003724075	616597.6945
0.003662467	616638.3623
0.003626423	616677.7507
0.003559493	616719.1836
0.003341821	616758.2355
0.003200026	616798.7175
0.00304706	616845.0013
0.002926217	616877.9784
0.002661617	616918.261
0.002600863	616961.9921
0.002543077	616997.8437
0.002465617	617038.5457
0.002263984	617081.1972
0.002154764	617118.0611
0.002054913	617160.2327
0.001974852	617198.0626
0.00187246	617239.8671
0.001822137	617278.1442
0.001715212	617320.2149
0.001659443	617358.3539
0.001595983	617398.7848
0.001493539	617439.4297
0.001386452	617478.2719
0.001318815	617524.3411
0.00128312	617557.3275
0.001142801	617597.9919
0.001149288	617637.8762
0.001111257	617677.7273
0.001061273	617719.0246
0.001032621	617759.6856
0.001031766	617798.1129
0.001020584	617838.4916
0.001012476	617878.7844
0.000980405	617918.6677
0.000961271	617958.7596
0.000977452	617997.9363
0.000981743	618038.2824
0.00098564	618078.0525
0.001011971	618120.3129
0.001008537	618158.8225
0.00100882	618198.0856
0.001016926	618238.9972
0.001070721	618278.5035
0.001112214	618318.0733
0.001133706	618359.6817
0.001166494	618398.4781
0.001200882	618439.8091
0.001223415	618486.4615
0.001222028	618518.9841
0.001227595	618563.6943
0.001228662	618598.0051
0.00125151	618638.2268
0.001252894	618685.7374
0.001281109	618719.7165
0.00130732	618758.7397
0.001359539	618798.2396
0.001408482	618838.2424
0.001465149	618877.8184
0.001541688	618920.1135
0.001831681	618958.372
0.001890039	618997.7106
0.001927066	619038.9748
0.001987288	619078.0613
0.002248371	619118.5487
0.002344151	619158.8118
0.00244261	619197.8881
0.002623908	619238.71
0.002772546	619278.0076
0.002886569	619320.7435
0.003002027	619359.3126
0.003076658	619399.2753
0.003104053	619439.0109
0.003194094	619478.2095
0.003250152	619525.4383
0.003335266	619558.5485
0.003419437	619597.9481
0.003466803	619645.7117
0.003511135	619678.7825
0.003547442	619724.287
0.003560127	619757.5269
0.003642778	619798.8614
0.003655612	619844.065
0.003685034	619878.3997
0.003691512	619919.2543
0.003700562	619957.6347
0.003701176	619998.9447
0.003709285	620039.3605
0.003708707	620079.0638
0.003720408	620119.3201
0.003738914	620165.7511
0.00371402	620198.2314
0.003692655	620238.4989
0.003687516	620284.6329
0.00366736	620318.7423
0.003591189	620358.5602
0.003541569	620399.7118
0.003508824	620439.3532
0.003476196	620478.3363
0.003452891	620525.2764
0.003428101	620558.8196
0.00339078	620598.2075
0.003367804	620641.1018
0.003363293	620677.5283
0.003362041	620718.0099
0.003369565	620757.7985
0.003378671	620797.4185
0.003363201	620839.8905
0.003370637	620877.5951
0.00339598	620919.0197
0.003400431	620961.9438
0.003404548	620997.6121
0.003383648	621038.3458
0.003367208	621078.3192
0.003343546	621118.0728
0.003318972	621158.51
0.003297221	621203.4542
0.003287579	621238.3882
0.00329495	621279.2857
0.003300329	621319.1602
0.003305699	621358.5597
0.003307757	621397.9827
0.003316104	621439.0313
0.003339623	621486.5268
0.003375499	621518.4916
0.003412016	621559.8207
0.003473843	621598.7565
0.00357162	621638.8382
0.003648249	621677.6102
0.003751928	621719.0271
0.003785774	621757.9975
0.003795253	621805.117
0.003807675	621838.0259
0.003884085	621878.8127
0.003897792	621917.8846
0.003961206	621959.2614
0.003990486	622004.3905
0.00400392	622038.1102
0.003995544	622077.8862
0.003963108	622125.9503
0.003930985	622158.6051
0.003904481	622197.8008
0.003897641	622239.5643
0.003889047	622278.4748
0.003878726	622318.0455
0.003869701	622358.5061
0.003829491	622397.932
0.00380889	622438.7705
0.003792781	622478.2797
0.003738958	622518.7189
0.003723089	622559.3038
0.003704036	622598.1548
0.003669308	622638.6583
0.003646541	622678.6913
0.003666969	622718.5263
0.003683079	622757.819
0.003694018	622797.8749
0.003712182	622840.7951
0.003773723	622878.6757
0.00380557	622918.7286
0.003821597	622966.2665
0.003820279	622997.5487
0.003820439	623038.1473
0.003804356	623086.5351
0.003745498	623117.887
0.003703503	623158.8625
0.003627897	623197.9042
0.003550812	623239.9695
0.003521246	623277.8945
0.003483385	623318.537
0.003455074	623358.5183
0.003431634	623399.5367
0.00344504	623438.8105
0.003434244	623478.6518
0.003418514	623518.2376
0.003406454	623560.1396
0.003424954	623600.785
0.003446966	623639.0128
0.003513225	623678.3075
0.003574148	623724.0008
0.003590276	623758.7592
0.003635552	623797.2922
0.003696259	623838.1068
0.003840569	623879.0024
0.003861282	623917.4481
0.003916782	623958.705
0.003939164	623997.9159
0.003927507	624038.0742
0.00393613	624077.7019
0.003992584	624122.0615
0.004014747	624158.5729
0.004025361	624197.7252
0.004028582	624238.9246
0.003988181	624279.8226
0.003946823	624318.044
0.003847764	624365.0138
0.003816028	624397.8944
0.003768005	624438.7422
0.003743238	624479.4188
0.003710031	624519.1407
0.003668655	624559.2712
0.003614668	624598.1056
0.003554051	624639.7189
0.003446733	624684.9742
0.003421031	624718.2137
0.003386083	624759.7817
0.003382987	624798.4069
0.003367235	624838.0283
0.003353739	624884.9689
0.003299213	624917.8217
0.003270497	624958.5514
0.003230945	624997.42
0.003178397	625039.0772
0.003141614	625081.3454
0.003124045	625117.8378
0.003130918	625158.6455
0.003132008	625203.5123
0.003147589	625238.3262
0.003153791	625278.8897
0.003175259	625318.2732
0.003211082	625358.9181
0.003235286	625398.0485
0.003284122	625438.7466
0.003414497	625478.4611
0.003508667	625518.0869
0.003555313	625558.55
0.003614735	625597.9583
0.003659036	625639.7452
0.003669628	625679.2711
0.003711422	625719.9409
0.003723156	625760.989
0.003736077	625799.2519
0.003770774	625838.8553
0.00378281	625877.9013
0.003813656	625917.8777
0.003818199	625965.6082
0.003831427	625997.6428
0.003826984	626038.2575
0.00384988	626078.5367
0.003868266	626119.3294
0.003904378	626158.3101
0.003929825	626197.5906
0.003948998	626239.0265
0.003953664	626277.7687
0.003966159	626318.439
0.003987656	626359.456
0.003979904	626397.9461
0.003950019	626440.088
0.003864722	626478.5977
0.003788668	626519.0695
0.003760003	626558.4378
0.003729192	626598.05
0.003696414	626639.4951
0.003618305	626679.6426
0.003615967	626718.7408
0.003591833	626758.6802
0.003597129	626798.3606
0.003579091	626845.996
0.003587723	626878.7517
0.003587449	626918.6687
0.00358756	626962.744
0.003607026	626997.4307
0.003595627	627038.098
0.003598256	627082.5054
0.003583723	627118.322
0.003575517	627158.3847
0.003584911	627197.8081
0.003567836	627240.1714
0.003556138	627278.9941
0.003494622	627318.2249
0.003441071	627358.3179
0.00340272	627397.6994
0.003302008	627439.0328
0.003301259	627478.4689
0.003291415	627518.1274
0.003286703	627558.373
0.003296444	627597.9422
0.003302859	627638.9333
0.003306309	627678.2558
0.003321369	627725.2349
0.003305997	627758.646
0.003275837	627798.4069
0.00322425	627838.7773
0.00320941	627878.6406
0.003175552	627918.5955
0.003183263	627958.0185
0.003189211	627998.2752
0.003174955	628046.5036
0.003184595	628077.4479
0.003129667	628117.9679
0.003111349	628158.2715
0.003084723	628198.6093
0.003054446	628238.256
0.003053191	628277.7429
0.003048623	628325.9727
0.00305798	628359.5389
0.003066555	628398.8882
0.00308931	628439.2878
0.003095556	628477.8848
0.003080325	628520.0389
0.003068775	628558.353
0.003062421	628598.009
0.003051497	628643.1039
0.003054129	628679.3452
0.003042189	628718.1649
0.003045297	628760.5385
0.003071491	628798.3884
0.003094668	628839.2639
0.003172969	628881.1264
0.003200241	628918.28
0.00327565	628959.2419
0.003330678	629005.0429
0.003339072	629038.098
0.003379347	629077.3025
0.003441505	629119.8404
0.003465381	629158.8157
0.003497535	629197.6131
0.003516197	629245.3694
0.003510574	629278.544
0.00349039	629319.2489
0.003466704	629358.3544
0.003431751	629397.6194
0.003400416	629438.7797
0.00330976	629478.7903
0.003259261	629517.9767
0.003228829	629558.3223
0.003214441	629597.9359
0.003224123	629639.5867
0.003197952	629682.6395
0.003204658	629718.0411
0.003217276	629758.5431
0.003227621	629804.1862
0.003260425	629839.2561
0.003267936	629879.7714
0.003275146	629918.2654
0.003314253	629958.7387
0.003329534	629998.284
0.003344851	630037.8289
0.003337777	630079.0955
0.003336124	630122.0669
0.003345201	630158.8616
0.003359674	630197.4087
0.003336329	630238.3214
0.003276031	630278.681
0.00317086	630318.124
0.003093119	630364.3458
0.003031873	630398.7702
0.002946581	630439.2912
0.002867491	630477.8043
0.002693655	630518.3868
0.002617035	630558.2974
0.002571326	630597.7671
0.002476593	630639.2264
0.002406696	630679.2808
0.002370294	630718.0703
0.002309408	630758.5831
0.002280089	630802.794
0.002265492	630839.7194
0.002291876	630879.2506
0.002328152	630927.1235
0.002343723	630959.197
0.002391963	630998.3323
0.002412525	631038.9953
0.002487441	631078.8059
0.002522577	631117.3872
0.002596719	631158.0589
0.002649887	631197.4375
0.002716058	631238.0805
0.00276649	631277.7258
0.002790223	631318.122
0.00280821	631359.9611
0.002818923	631397.7335
0.002829351	631438.7602
0.002845159	631478.4016
0.002851553	631517.9055
0.002871318	631560.3166
0.002884333	631597.8515
0.002905151	631638.5276
0.002897421	631678.2558
0.002892187	631719.2421
0.002882666	631760.401
0.002880149	631798.3557
0.002947213	631838.7856
0.002998613	631878.7478
0.003044858	631918.1918
0.003094675	631959.6437
0.003103369	631998.1192
0.0031332	632039.3849
0.003146713	632078.2744
0.003206229	632125.8254
0.003229564	632158.8581
0.003269093	632197.5999
0.003299474	632245.9053
0.00332062	632278.1232
0.003332957	632318.3444
0.003333733	632358.1974
0.003327466	632398.5863
0.003313039	632439.0533
0.003306557	632478.7142
0.003299642	632518.2766
0.003322075	632558.2072
0.003331896	632597.7423
0.003347055	632644.6897
0.003308623	632680.2151
0.003194983	632718.0035
0.003064087	632758.5734
0.002921801	632798.1358
0.002727404	632840.0983
0.002484722	632885.6832
0.002439461	632918.026
0.002405291	632958.6997
0.002303789	632998.6795
0.002272729	633040.7907
0.002286828	633079.252
0.002410847	633118.8681
0.00244537	633158.8976
0.002464838	633197.2864
0.002521747	633238.2473
0.002583266	633277.4503
0.002611965	633318.654
0.002623185	633359.2034
0.002626008	633397.4165
0.002624761	633438.9353
0.002646982	633479.0565
0.002655777	633517.9538
0.002705636	633559.3204
0.002715086	633597.7018
0.002726278	633638.4028
0.002751343	633677.8301
0.002793497	633720.2685
0.002771223	633758.7416
0.002783009	633797.8749
0.002803423	633838.592
0.002880447	633879.3086
0.002897765	633918.0625
0.0029244	633958.6524
0.002919584	633997.9929
0.002910267	634039.0528
0.00286201	634085.1371
0.002801458	634118.9169
0.002647866	634160.6165
0.002536923	634204.4534
0.002478507	634238.1449
0.002336484	634278.3256
0.002250637	634321.7758
0.002189952	634358.5934
0.002145781	634397.6838
0.002079509	634438.1775
0.002073047	634477.8692
0.002025366	634525.133
0.002017895	634559.9631
0.001992441	634601.139
0.001974512	634638.4365
0.001970077	634678.0364
0.002059664	634718.6609
0.002128869	634765.6985
0.002157852	634798.0417
0.002220454	634839.7715
0.002233207	634879.2252
0.002328253	634918.6721
0.002367483	634958.5778
0.00246821	634998.0231
0.002519342	635039.4171
0.002569656	635084.7465
0.002609455	635118.2313
0.002654436	635159.8704
0.002659891	635198.3859
0.002637186	635240.5654
0.002625181	635285.0162
0.002648411	635318.085
0.002667019	635358.0229
0.002667326	635405.8738
0.002663026	635439.044
0.002643888	635478.0023
0.00261202	635517.7407
0.002582375	635559.3038
0.00253309	635597.5448
0.002478967	635639.851
0.002419265	635677.9423
0.002280606	635725.5621
0.002169407	635758.4641
0.002101624	635797.9003
0.002076423	635839.1118
0.002070445	635879.5154
0.002088961	635918.0504
0.002097421	635959.4077
0.002111799	635999.1588
0.002110639	636047.8002
0.002158737	636078.131
0.002230606	636119.3391
0.002272829	636159.8919
0.002331149	636198.9638
0.002430339	636238.9221
0.002639615	636278.7981
0.002838457	636317.3565
0.00305243	636358.5622
0.003271538	636398.5137
0.003850931	636438.1829
0.004169134	636477.7131
0.004880574	636518.0387
0.005186389	636565.1518
0.005334128	636597.6701
0.005828228	636640.2392
0.00582962	636679.2823
0.005912088	636717.9182
0.005926284	636758.3213
0.005923939	636797.9788
0.005963313	636838.3341
0.005924384	636878.7015
0.005817893	636919.6712
0.005812748	636959.7885
0.005823964	636998.0743
0.005918736	637038.6661
0.005931313	637078.466
0.005952397	637118.1006
0.005954518	637165.5278
0.005971762	637198.0953
0.005980553	637240.4415
0.005983489	637278.3392
0.005994283	637320.1066
0.00600674	637357.8536
0.005999333	637397.3556
0.00604012	637438.8597
0.006052816	637477.4488
0.006044222	637518.1884
0.006067754	637557.957
0.006087641	637597.5228
0.00610272	637638.0917
0.006115434	637677.9774
0.006121946	637718.1064
0.006125048	637759.768
0.00613137	637800.961
0.006128473	637838.4745
0.006099237	637878.9595
0.00612119	637923.6375
0.006133305	637959.1985
0.00613925	637997.9568
0.006165083	638038.5198
0.006165643	638078.073
0.00614053	638119.2972
0.006076807	638159.6247
0.005947446	638204.5626
0.005838239	638239.696
0.00583251	638279.1609
0.005809236	638319.3577
0.005795269	638361.9994
0.005819204	638397.5541
0.005856694	638438.2243
0.005839007	638477.3903
0.005773398	638517.9294
0.005702027	638560.0236
0.005647898	638599.7157
0.005465684	638638.2687
0.005356928	638677.6273
0.005218755	638718.2088
0.004893547	638759.3814
0.004741354	638797.655
0.004564469	638839.3254
0.004426584	638877.9837
0.00412409	638924.975
0.003985051	638959.1839
0.003823842	638998.0602
0.003588325	639045.0222
0.003402425	639078.3246
0.003261789	639118.1176
0.003168944	639158.8811
0.003121854	639198.0012
0.003046802	639239.6487
0.002972967	639278.2636
0.002820767	639325.2408
0.002765061	639360.3571
0.002726666	639399.2207
0.002691352	639438.2965
0.002696834	639477.5142
0.002687143	639524.4698
0.002494722	639559.0283
0.002397884	639597.6487
0.002304672	639637.9508
0.00226194	639678.7381
0.002199475	639725.0516
0.00218415	639759.73
0.002159373	639797.676
0.002145993	639838.3336
0.002131205	639878.6888
0.002110453	639917.8738
0.002091215	639966.3855
0.002057781	639997.892
0.002011829	640043.0586
0.001992223	640083.1374
0.001909192	640119.5342
0.001913949	640159.2853
0.001858268	640197.9719
0.001752422	640238.8168
0.001523894	640278.8132
0.001543331	640318.4112
0.001496628	640365.4371
0.001482716	640398.3533
0.001496511	640438.7573
0.001545035	640480.3336
0.001559515	640518.2834
0.001566384	640557.5318
0.001628193	640606.9958
0.001669959	640638.7573
0.001729949	640681.0967
0.001792399	640718.3029
0.001864714	640761.9472
0.001937154	640798.2382
0.001955221	640839.0153
0.00195897	640878.7908
0.001958271	640918.2981
0.001935054	640957.8483
0.001923274	641006.4492
0.001906907	641039.4156
0.001874402	641077.9594
0.001847699	641118.4287
0.001793687	641159.2263
0.001739392	641198.0319
0.001727496	641239.516
0.001692637	641283.9181
0.001665448	641318.734
0.001559566	641359.3887
0.001511613	641398.2211
0.001474712	641439.7676
0.001412613	641478.2763
0.00135068	641527.3058
0.001334628	641557.8341
0.001328859	641601.0566
0.001325746	641643.7642
0.001308463	641677.8301
0.001316056	641719.1685
0.001256536	641758.0141
0.001165364	641797.774
0.001063535	641843.5048
0.000900609	641881.9364
0.000770757	641926.6066
0.000684145	641959.3063
0.000602979	641997.8808
0.000644128	642038.317
0.000597594	642077.9506
0.000494356	642118.3571
0.000481598	642160.991
0.000493508	642197.8852
0.00047769	642240.9852
0.000384812	642278.4641
0.000353105	642318.3693
0.000359915	642358.5173
0.00035122	642407.2421
0.000325946	642439.3288
0.00030755	642478.3017
0.000253397	642518.9193
0.000201163	642558.8698
0.000171746	642597.4005
0.000156155	642637.7874
0.00011749	642678.4962
0.000126501	642717.5413
0.000126501	642757.5362
0.000167123	642798.3186
0.000203347	642842.2618
0.000266113	642877.7287
0.000332492	642919.127
0.000330399	642958.5597
0.000314546	642997.8866
0.000301885	643038.4096
0.000369025	643087.2743
0.000485203	643118.1328
0.000485203	643158.3686
0.000824771	643198.4167
0.001012193	643239.3303
0.001184096	643278.5972
0.001405161	643318.4556
0.001673888	643358.746
0.001775075	643405.7733
0.001808521	643438.9821
0.001932977	643478.1895
0.001985787	643520.5099
0.002122981	643561.4279
0.002171053	643599.4426
0.002231563	643639.0738
0.002296505	643686.4615
0.002402521	643722.0001
0.002476164	643761.4523
0.002600627	643797.5204
0.002702697	643839.3015
0.002778224	643877.6258
0.002924892	643919.9409
0.002995578	643959.0898
0.00301416	643997.989
0.00310592	644038.2897
0.003134468	644077.795
0.003243436	644118.5282
0.003284131	644158.4724
0.003326655	644198.9852
0.003374484	644239.7091
0.003374968	644278.9014
0.003393651	644320.9488
0.003397708	644359.5983
0.003415912	644398.4835
0.003423752	644443.7564
0.003451117	644478.4172
0.003434043	644520.3968
0.003414039	644558.9401
0.003385812	644598.2621
0.003297861	644639.8725
0.003215099	644677.7287
0.003192512	644717.9426
0.003127048	644764.1668
0.003089928	644797.4614
0.003064411	644838.6208
0.003012809	644877.6561
0.002898431	644917.9621
0.00271414	644958.3227
0.002649777	644998.03
0.002619471	645038.5135
0.002586795	645083.508
0.002598027	645117.9777
0.002593194	645160.1991
0.002599408	645197.9193
0.00260113	645239.0489
0.002615661	645287.2412
0.002602311	645319.815
0.002613662	645359.7085
0.002657193	645399.3392
0.002691845	645444.3118
0.002700234	645478.0964
0.002758369	645519.3469
0.002780317	645559.9031
0.002804475	645598.3484
0.002788308	645640.2606
0.002800861	645678.27
0.002793509	645718.7106
0.002802247	645757.9024
0.002797046	645806.9271
0.002799434	645838.8348
0.002790991	645877.9121
0.002726936	645920.4821
0.002671431	645961.1724
0.002646078	645997.5541
0.002602234	646039.1025
0.002569863	646077.8423
0.002531739	646119.011
0.00254899	646163.8104
0.002609175	646197.9237
0.002654658	646247.1731
0.002678513	646277.8214
0.002746287	646318.4268
0.00278011	646358.845
0.002811141	646398.1163
0.002848829	646440.445
0.002855774	646486.0494
0.002912625	646523.5195
0.002988352	646566.1573
0.002976142	646598.1533
0.002962061	646639.8769
0.002941406	646679.3778
0.002913988	646721.2262
0.002824025	646758.5032
0.002770002	646798.0544
0.002715047	646838.2048
0.002692844	646877.8058
0.002653989	646918.2205
0.002600307	646964.0996
0.002604005	646999.0442
0.002581339	647038.9962
0.002573706	647083.0525
0.002608545	647119.0383
0.002670367	647160.2952
0.002692001	647205.9167
0.002679744	647238.6256
0.002655338	647279.2452
0.002596372	647318.4448
0.002414951	647358.8889
0.002371787	647399.0486
0.00227124	647440.7263
0.002155828	647478.0857
0.001958644	647518.9812
0.001834636	647558.4515
0.001801083	647599.2398
0.001785783	647639.38
0.001762566	647678.8673
0.001758463	647718.6165
0.001773765	647760.1138
0.00176374	647802.9247
0.001764625	647845.584
0.001754518	647888.4739
0.001765373	647917.7163
0.001796743	647961.5805
0.001828285	648003.1607
0.001876185	648046.8206
0.001921016	648077.6873
0.001943511	648118.8905
0.001998356	648157.9478
0.002085213	648198.5678
0.002094855	648238.7232
0.002134322	648278.6137
0.00215549	648319.2874
0.002174583	648358.1852
0.00219865	648405.1775
0.002203195	648440.5942
0.002209922	648478.1271
0.002267353	648519.108
0.002290767	648559.5028
0.002323712	648598.6146
0.002346527	648640.4225
0.002362191	648678.4182
0.002370209	648719.5317
0.002417048	648760.6516
0.002438735	648799.1193
0.0024375	648838.0205
0.002464275	648877.5922
